index,scene_id,method,matches,inliers,inlier_ratio,epi_precision_1px,epi_precision_3px,rotation_error_deg,translation_error_deg,pose_error_deg,selection_ms,pose_ms
10,scene0707_00,grid_round_robin,347,204,0.5878962536023055,0.1729106628242075,0.6397694524495677,0.8209121093501732,2.232195968267859,2.232195968267859,0.4327999777160585,19.787500030361116
10,scene0707_00,anms_4d,347,206,0.5936599423631124,0.18155619596541786,0.6397694524495677,0.8232557823289413,2.2291845531331203,2.2291845531331203,4.899600055068731,19.554600003175437
11,scene0707_00,grid_round_robin,240,93,0.3875,0.058333333333333334,0.2,1.7338391018248358,6.284681243380357,6.284681243380357,0.26870000874623656,22.510399983730167
11,scene0707_00,anms_4d,240,88,0.36666666666666664,0.0625,0.2,1.723164315207746,5.136393408651547,5.136393408651547,3.784500004258007,22.42580003803596
12,scene0707_00,grid_round_robin,325,145,0.4461538461538462,0.04,0.29846153846153844,1.0052358409140252,0.6906161299532567,1.0052358409140252,0.3524000057950616,28.556800039950758
12,scene0707_00,anms_4d,325,137,0.42153846153846153,0.04,0.2953846153846154,0.9342162684873484,0.37848772766755934,0.9342162684873484,4.498699971009046,27.244299999438226
13,scene0707_00,grid_round_robin,298,179,0.6006711409395973,0.09731543624161074,0.37583892617449666,0.16192700850612965,2.9566489964026617,2.9566489964026617,0.3266999847255647,17.181400035042316
13,scene0707_00,anms_4d,298,177,0.5939597315436241,0.10067114093959731,0.3825503355704698,0.18847885543817575,2.979152659502651,2.979152659502651,4.029000003356487,16.22819999465719
14,scene0707_00,grid_round_robin,231,108,0.4675324675324675,0.1471861471861472,0.5887445887445888,0.43604477374545114,9.738248757001822,9.738248757001822,0.27329998556524515,30.045699968468398
14,scene0707_00,anms_4d,231,96,0.4155844155844156,0.15151515151515152,0.5800865800865801,0.7007885854419534,9.155097328281029,9.155097328281029,3.1824999605305493,28.66740000899881
15,scene0708_00,grid_round_robin,38,13,0.34210526315789475,0.0,0.0,120.04038089722182,48.633419877729146,120.04038089722182,0.18649996491149068,13.911399990320206
15,scene0708_00,anms_4d,38,15,0.39473684210526316,0.0,0.0,127.50920139723497,47.5564719322767,127.50920139723497,0.48450002213940024,14.024000032804906
16,scene0708_00,grid_round_robin,192,53,0.2760416666666667,0.10416666666666667,0.359375,5.718810210221759,11.22570385761496,11.22570385761496,0.25530002312734723,19.84350004931912
16,scene0708_00,anms_4d,192,47,0.24479166666666666,0.10416666666666667,0.3697916666666667,4.2861991442565595,8.164396728186107,8.164396728186107,2.590399992186576,19.114999973680824
17,scene0708_00,grid_round_robin,181,63,0.34806629834254144,0.19337016574585636,0.5082872928176796,1.4951900326043013,1.8595694075772322,1.8595694075772322,0.26480003725737333,20.994700025767088
17,scene0708_00,anms_4d,181,61,0.3370165745856354,0.17679558011049723,0.4972375690607735,0.9355689757381912,0.9605901228127265,0.9605901228127265,2.2731999633833766,21.535900013986975
18,scene0708_00,grid_round_robin,377,178,0.47214854111405835,0.3952254641909814,0.7877984084880637,0.559045936251473,5.0064489059316175,5.0064489059316175,0.354600022546947,30.084199970588088
18,scene0708_00,anms_4d,377,165,0.4376657824933687,0.38726790450928383,0.7771883289124668,0.7951252296463162,6.3668828302193035,6.3668828302193035,5.4418999934569,33.45759998774156
19,scene0708_00,grid_round_robin,235,82,0.34893617021276596,0.17872340425531916,0.46382978723404256,8.592631770334215,37.79902719620795,37.79902719620795,0.39360002847388387,26.11899998737499
19,scene0708_00,anms_4d,235,84,0.3574468085106383,0.17446808510638298,0.451063829787234,9.973294664394025,41.79487993035852,41.79487993035852,3.0494999955408275,27.51179999904707
20,scene0708_00,grid_round_robin,184,75,0.4076086956521739,0.04891304347826087,0.2608695652173913,2.1265444542953507,9.378252801458824,9.378252801458824,0.2694000140763819,24.184800044167787
20,scene0708_00,anms_4d,184,69,0.375,0.04891304347826087,0.24456521739130435,2.131260001461186,9.32599239120413,9.32599239120413,2.3154999944381416,23.325499962083995
21,scene0708_00,grid_round_robin,442,216,0.48868778280542985,0.4117647058823529,0.7669683257918553,1.9670272072247676,74.113953022384,74.113953022384,0.4504999960772693,41.57810000469908
21,scene0708_00,anms_4d,442,215,0.48642533936651583,0.40497737556561086,0.7601809954751131,1.9868369290339882,74.21420742707406,74.21420742707406,7.647000020369887,41.07180004939437
22,scene0708_00,grid_round_robin,378,167,0.4417989417989418,0.1349206349206349,0.42857142857142855,1.2113999000829847,2.4653469215135506,2.4653469215135506,0.4054000019095838,34.651199996005744
22,scene0708_00,anms_4d,378,165,0.4365079365079365,0.13756613756613756,0.43386243386243384,1.2117397855172638,2.4725153327453646,2.4725153327453646,5.5534999701194465,38.089899986516684
